127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/css/bootstrap.min.css HTTP/1.1" 200 121462
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/js/jquery-1.12.4.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/js/changePassword.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/js/UserLoginCreation.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/fonts/glyphicons-halflings-regular.woff2 HTTP/1.1" 200 18028
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/css/datatable_css/jquery.dataTables.min.css HTTP/1.1" 200 14113
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/images/edit.gif HTTP/1.1" 200 1009
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/js/datatable_js/jquery.dataTables.min.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:48 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/treeview?enc=78cde670ee77cbe8d48cfaa0de874cc6a7947488086f1553702a5f25fd40e85f819d8d94299c1f3640ea8ae78c22e099&param1=5090f754-d19b-4543-9f68-3b0cf52e50ce&param2=773b42d9-6c94-4f53-ba1d-6b01587085b1 HTTP/1.1" 200 31105
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/css/bootstrap-treeview.css HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:50 +0530] "GET /securebanking/js/bootstrap-treeview.js HTTP/1.1" 304 -
127.0.0.1 - - [11/Jul/2023:10:34:51 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:51 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:51 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:51 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:34:51 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/logout HTTP/1.1" 200 8988
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/logo.gif HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:05 +0530] "GET /securebanking/AdminUI/login/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "POST /securebanking/AdminUI/login/validateAccount HTTP/1.1" 200 98280
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:39:16 +0530] "GET /securebanking/AdminUI/login/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/userlist?enc=914e1ababed67f071f8daff5a40e31b62b740982d767d1d25413b8988672b15305eb617877433ee71638ca3e39753f44&param1=fb34e4e5-d2ce-4d5f-acfc-c27deca7e075&param2=0ef74408-ce9b-45e1-a9dc-d6e64e6009f0 HTTP/1.1" 200 40457
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/instagram.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/facebook.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/twitter.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/android.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/AdminUI/account/images/apple.png HTTP/1.1" 404 1053
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/resources/jquerylib/jquery-ui.min.js HTTP/1.1" 404 1126
127.0.0.1 - - [11/Jul/2023:10:58:58 +0530] "GET /securebanking/resources/js/cardPersonalization.js HTTP/1.1" 404 1125
